,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,release_date_initial,hit
1698,0U6bQIAh6MCGo1xjbIIx2S,Instagram,74,184558,1,"['Dimitri Vegas & Like Mike', 'David Guetta', 'Daddy Yankee', 'Afro Bros', 'Natti Natasha', 'Dimitri Vegas', 'Like Mike']","['73jBynjsVtofjRpdpRAJGk', '1Cs0zKBU1kc0i8ypK3B9ai', '4VMYDCV2IEDYJArk749S6m', '3wtMPMvPtiFylbnNXF6CAj', '1GDbiv3spRmZ1XdM1jQbT7', '2HkAI0YrEcgoR8QdaURqhO', '4pwXiI7Z5ZStkgKowZyoKi']",2019-07-05,0.765,0.9059999999999999,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,4,2019,1
1699,5EYBryPOgIEPB7r5QIy6eG,Fallin' All In You,75,235747,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2018-05-25,0.853,0.47600000000000003,8,-6.696000000000001,1,0.0361,0.405,0.0,0.111,0.7959999999999999,92.038,4,2018,1
1700,2nBY2iQvxOIXrdlJvg7ZPo,Uh Huh,49,223293,0,['B2K'],['51d3rUlLuMh7EW09aMe7yj'],2002,0.855,0.6809999999999999,2,-4.955,1,0.0688,0.0881,3.7000000000000006e-06,0.0592,0.9079999999999999,99.699,4,2002,1
1701,28heol5hhOGj6KYbJrRteJ,I Don’t Know Why,66,190120,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2017-06-23,0.639,0.6409999999999999,2,-7.422999999999999,1,0.0609,0.0066,9.91e-06,0.185,0.0725,120.927,4,2017,1
1702,7E9RuyEiglY4QJ9y66avzf,Dance With You,38,277267,0,['Live'],['6eoJpTIlcuxJNjV5fDzDJH'],1999-01-01,0.45,0.418,1,-9.045,1,0.027000000000000003,0.12300000000000001,0.000383,0.11,0.0394,136.291,4,1999,0
1703,6mr9UeKGeECxUZwNBZOuE1,Wie mer nie hei wöue lose,17,192000,0,['Gölä'],['4F1AR2riVsph5RX9fmmem6'],1999-06-05,0.512,0.862,5,-4.148,1,0.0584,0.068,0.0,0.0653,0.8240000000000001,132.347,4,1999,0
1704,1R6pVl1HZeZs9lChxYYH1h,Hasta Que Venga la Mañana,34,175465,0,['Andrés Cepeda'],['49Z1AvGeUaBSanPaOmplK6'],2001-11-01,0.601,0.46799999999999997,2,-8.736,1,0.0278,0.21100000000000002,0.0,0.0932,0.365,159.83,4,2001,0
1705,2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run - Single Version,56,165733,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1986-01-01,0.6809999999999999,0.715,7,-10.609000000000002,0,0.0912,0.812,9.43e-06,0.0777,0.9570000000000001,152.132,4,1986,1
1706,7floNISpH8VF4z4459Qo18,Look At Me!,83,126346,1,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2017-02-20,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,4,2017,1
1707,3SqR4mrA2T6ycsazzGw7H6,七つの願いごと,9,279107,0,['Hiromi Ota'],['0GNTARZTnzrhp9l0c1QJTq'],1975,0.376,0.285,10,-10.9,0,0.0323,0.912,2.0300000000000002e-05,0.0978,0.34700000000000003,166.993,4,1975,0
1708,3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,77,219357,0,"['Anuel AA', 'Romeo Santos']","['2R21vXR83lH98kGeO99Y66', '5lwmRuXgjX8xIwlnauTZIP']",2018-11-02,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.6970000000000001,95.23899999999999,4,2018,1
1709,1LYGXzWMYnR51gbl05YD1v,On The Loose,9,163235,0,['Crypsis'],['4Kr8tEhZ6ecAQnqxd7WkTb'],2014-12-12,0.40399999999999997,0.961,0,-3.1839999999999997,1,0.106,0.22699999999999998,0.14800000000000002,0.7090000000000001,0.0382,149.971,4,2014,1
1710,4UlT2pUfBN0E4Wcne8J2LV,Divagacion,6,298787,0,['Astor Piazzolla'],['7dsugSamBB7enWE2IrlbFg'],1963-06-27,0.33799999999999997,0.299,6,-16.849,1,0.0381,0.9109999999999999,0.775,0.37,0.242,115.76,4,1963,0
1711,5yUzqd3H7cmJ1no6B4uTzu,Angst,74,201501,1,['Apache 207'],['1qQLhymHXFPtP5U8KNKsm6'],2021-01-01,0.599,0.79,9,-4.352,0,0.386,0.0213,5.870000000000001e-05,0.0778,0.528,100.119,5,2021,1
1712,0wbnC9AUenxp613TYaJsGK,Narcos,73,255379,1,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],2018-01-26,0.9359999999999999,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,4,2018,1
1713,1WQ2luQdUkUa8UPErCGbYP,Grandma's Theme,30,55840,0,['John Mellencamp'],['3lPQ2Fk5JOwGWAF3ORFCqH'],1985,0.5579999999999999,0.382,0,-18.962,1,0.22399999999999998,0.81,1.1e-05,0.381,0.237,73.79899999999999,4,1985,0
1714,3GMVzYX2ibkdyMCG954C0w,Exartisi,23,258253,0,['George Lembesis'],['59VaArtwMw9bnfTY1dEtVq'],1999-03-03,0.715,0.8079999999999999,11,-6.91,0,0.0925,0.5579999999999999,0.0,0.359,0.7240000000000001,162.28,4,1999,0
1715,2tVvQyAKmetS8haY19W4ox,Na mee vo De Bello und de Malermeister Tüpfli,16,75413,0,['Globi'],['7p5EwRiUqxJxnOCcULTHex'],1992-03-23,0.718,0.467,9,-11.567,0,0.941,0.703,0.0,0.16699999999999998,0.7959999999999999,124.04899999999999,4,1992,0
1716,365jVDUTjmZicBp26AzYMi,Sarzamine Man,35,459627,0,['Darya Dadvar'],['2jljxkpACxjzTTEVNIFRXg'],2008-01-01,0.38299999999999995,0.244,9,-15.988,0,0.095,0.983,0.00689,0.179,0.20800000000000002,108.382,3,2008,0
1717,2iUXsYOEPhVqEBwsqP70rE,Youngblood,82,203418,0,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],2018-06-15,0.596,0.8540000000000001,7,-5.114,0,0.46299999999999997,0.0169,0.0,0.124,0.152,120.274,4,2018,1
1718,29CDzHlddwoApBl5fQFq8f,Going Home to Mary Lou,15,121733,0,['Neil Sedaka'],['5N6GwJzOcOY5kv8p0NjhYL'],1959-06-12,0.6829999999999999,0.851,9,-5.801,0,0.0365,0.884,0.0,0.0915,0.898,150.243,4,1959,0
1719,60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),68,141542,1,"['Chance the Rapper', 'Knox Fortune']","['1anyVhU62p31KFi8MEzkbf', '49O0SPoCoTiK2Nn2tOaHyU']",2016-05-27,0.7040000000000001,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,4,2016,1
1720,79UX8fkSsowWI1HOd8VoYt,Friend Of Mine (feat. Vargas & Lagola),60,159864,0,"['Avicii', 'Vargas & Lagola']","['1vCWHaC5f2uS3yhpwWbIA6', '2fVW2ix4ANKiofDZIsy1XR']",2017-08-10,0.701,0.7170000000000001,7,-4.367,0,0.055999999999999994,0.0181,0.00599,0.0713,0.6659999999999999,109.999,4,2017,1
1721,3SlD2KlCayh47Grb0IYps0,Szupersegg - 6perverz,16,254840,1,['Ganxsta Zolee És A Kartel'],['4bMajcLUUy8sHcQXexBD1z'],2002,0.816,0.904,7,-5.94,1,0.11199999999999999,0.0446,3.81e-06,0.10400000000000001,0.882,110.042,4,2002,0
1722,0At2qAoaVjIwWNAqrscXli,Boo'd Up,72,256064,0,['Ella Mai'],['7HkdQ0gt53LP4zmHsL0nap'],2017-02-22,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,4,2017,1
1723,0k664IuFwVP557Gnx7RhIl,Juice,78,195145,1,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],2019-04-19,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,4,2019,1
1724,27f2patMaYEt7WJckpNvKB,Suç Ortağı,54,195918,0,"['Heijan', 'Muti']","['0KOSzgkMlkeowt1tgIg6ca', '3NPQ2qMGXAR0g1COJxuZ8r']",2019-09-18,0.787,0.499,9,-8.971,0,0.11,0.0482,0.0,0.0757,0.47700000000000004,98.009,4,2019,0
1725,1FxPF4pmAJBAozMQo0WmZX,Parempi mies (feat. Samuli Edelmann),36,242747,0,"['Cheek', 'Samuli Edelmann']","['5ZZqIQ25HQmufjjf2trwFO', '1Z6uN0tVLoKb8RIqHQzdSu']",2013-09-02,0.645,0.675,4,-6.456,0,0.11699999999999999,0.345,0.0,0.111,0.648,160.274,4,2013,0
1726,1jzNNNwksaGMWqSe2Z1Mgb,Lumumba,8,354573,0,['Balla Et Ses Balladins'],['2qNmQvibIVFYLfpbWmyWuO'],2001,0.62,0.831,7,-2.443,1,0.0334,0.7490000000000001,0.39799999999999996,0.371,0.838,125.727,4,2001,0
1727,2XQIlmuOP60QOQm0pWFAiz,אנשי הגשם,11,178840,0,"['Moshe Datz', 'Hofim Group']","['7DP0yg0W7N7iAwYJma5ZxA', '4QeVJMwT9OhF8zd06hP045']",1985-01-01,0.445,0.499,5,-8.671,0,0.0854,0.8,0.0,0.0902,0.698,75.96300000000001,3,1985,0
1728,2YkujwvlFvYYsCUljQgRGb,Chapter 4.10 - Drugie życie doktora Murka,0,128200,0,['Tadeusz Dolega Mostowicz'],['4eeMulNeqpZGBxybCxZOdC'],1936-12-23,0.6809999999999999,0.19899999999999998,6,-24.967,1,0.9590000000000001,0.396,1.74e-05,0.13699999999999998,0.521,85.469,4,1936,0
1729,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),74,199427,1,"['Megan Thee Stallion', 'Ty Dolla $ign', 'Nicki Minaj']","['181bsRPaVXVlUKXrxwZfHK', '7c0XG5cIJTrrAgEC3ULPiq', '0hCNtLu0JehylgoiP8L4Gh']",2019-08-09,0.872,0.8140000000000001,0,-4.5680000000000005,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,4,2019,1
1730,2dlqwrhV050NlhURPeJ2nt,The Day the World Stood Still,14,150333,0,['Charley Pride'],['69Fk1s1lzINOKqoSWjjEiE'],1967-12-01,0.461,0.341,6,-11.742,1,0.0249,0.774,0.0,0.355,0.542,98.14399999999999,4,1967,0
1731,4Y2ieIDEcwlN8mwFjKYKd1,035 - und der Höhlenmensch - Teil 11,35,77960,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1984-10-16,0.573,0.519,11,-12.308,1,0.21100000000000002,0.125,7.48e-06,0.332,0.397,141.343,4,1984,0
1732,7A7AD8qOa9Z21Kg5BsIpBG,For Somebody,4,181907,0,['James Last'],['5UyJW2eCOuXtyYftgbMxZG'],1965-01-01,0.386,0.38,7,-13.087,1,0.0273,0.00919,0.135,0.126,0.43200000000000005,76.441,4,1965,0
1733,0Rn2q1SRm92pPwtle5haQr,Ölünmüyor Mutsuzluktan,45,247004,0,['Kolpa'],['1QZYklqR55tZ6b5mK4LD41'],2014-01-10,0.375,0.55,9,-5.566,0,0.0328,0.71,0.0,0.0902,0.355,157.60399999999998,4,2014,0
1734,77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80,241592,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.33299999999999996,0.43,100.118,4,2021,1
1735,4UGJ1ABL8ZQdiUFVREMUbu,หน้าจอรอสาย,25,256053,0,['Tai Orathai'],['03PmA3VuwfyZVA0rel561k'],2006-06-27,0.634,0.5670000000000001,10,-5.308,0,0.025,0.6559999999999999,0.0,0.0602,0.375,139.903,4,2006,0
1736,2pfqKOcG59gYdkF5AdW4t0,Partizan,18,227509,0,['Grup Yorum'],['4FjxqqOXKI1eGLrYn3GUq4'],1997-01-03,0.46399999999999997,0.158,7,-17.319000000000003,0,0.0518,0.92,0.000105,0.124,0.45799999999999996,106.26299999999999,4,1997,0
1737,1v8NfOckFEnck9gp7iyetm,Bachalo,61,165109,0,['Akhil'],['6zZrFenNe3YPttxZsnQQs1'],2020-10-27,0.7559999999999999,0.5379999999999999,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,4,2020,0
1738,30KctD1WsHKTIYczXjip5a,Tequila Shots,78,193293,1,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],2020-12-11,0.7120000000000001,0.556,5,-7.2139999999999995,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,4,2020,1
1739,2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),77,157202,0,"['Avicii', 'Aloe Blacc']","['1vCWHaC5f2uS3yhpwWbIA6', '0id62QV2SZZfvBn9xpmuCl']",2019-06-06,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.11900000000000001,0.376,100.001,4,2019,1
1740,0HB27r3qHpR5MH3D0fmQ3X,Ja Nemam Prava Nikoga Da Volim,19,203667,0,['Silvana Armenulic'],['4JPXXK6lNpysOHJdoN4LZP'],1971-01-01,0.379,0.361,4,-8.863999999999999,0,0.032,0.8059999999999999,9.91e-06,0.141,0.653,112.368,4,1971,0
1741,59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,73,219340,1,"['Lil Uzi Vert', '21 Savage']","['4O15NlyKLIASxsJ0PrXPfz', '1URnnhqYAYcrqrcwql10ft']",2020-03-13,0.895,0.7390000000000001,8,-6.632999999999999,1,0.28300000000000003,0.0183,7.61e-06,0.102,0.763,140.007,4,2020,1
1742,3sQ7ofrJSZaqKjHLYp8jHC,Never Trust a Stranger,27,328307,0,['The Marshall Tucker Band'],['59QxeZBL6k9L4oJBGSyukd'],1977-01-01,0.439,0.696,4,-6.9110000000000005,0,0.0641,0.0457,0.0474,0.0743,0.466,100.05799999999999,4,1977,0
1743,2ohR9Qj4TgZafZCptO9cly,Happy Xmas (War Is Over),48,254707,0,['Céline Dion'],['4S9EykWXhStSc15wEx8QFK'],1998,0.34700000000000003,0.6,3,-5.254,1,0.0303,0.451,0.0,0.27899999999999997,0.158,172.062,4,1998,1
1744,7mTYXFLbJTxYI4D25h2IUw,Það er eitt,10,69381,0,['Ólafur Kjartan Sigurðsson'],['5gaQLjY4XKpk9ZFdy0Q8yT'],1992-01-01,0.816,0.17800000000000002,0,-14.765999999999998,1,0.0527,0.857,7.759999999999999e-05,0.10300000000000001,0.905,108.266,4,1992,0
1745,1cmJo4zwb7sVmevmgYb90o,I'm In Love (吉沢dynamite.jp Gimmick Edit),18,294065,0,['高村亜留'],['7dsg5iAObyLnUFh6bt7TIj'],1986,0.735,0.8859999999999999,10,-5.944,0,0.0763,0.0251,0.000331,0.165,0.552,119.95200000000001,4,1986,0
1746,6f3Slt0GbA2bPZlz0aIFXN,The Business,95,164000,0,['Tiësto'],['2o5jDhtHVPhrJdv3cEQ99Z'],2020-09-16,0.7979999999999999,0.62,8,-7.079,0,0.23199999999999998,0.414,0.0192,0.11199999999999999,0.235,120.031,4,2020,1
1747,1bRpSCFv6P2OUhciByeRYR,Jangueo,79,259600,0,"['Alex Rose', 'Rafa Pabön']","['2DspEsT7UXGKd2VaaedgG4', '11YLRSsZA3YVuQQtHXKTlz']",2019-11-08,0.861,0.6779999999999999,8,-4.157,0,0.0536,0.253,2.42e-05,0.106,0.723,103.994,4,2019,1
1748,1Pmp486RrLRkaEkE3HFHXP,Who's Laughing Now,79,180348,0,['Ava Max'],['4npEfmQ6YuiwW1GpUmaq3F'],2020-09-18,0.648,0.6409999999999999,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,4,2020,1
1749,4ZLgFTpM5bH1aH459YTBNu,Chotorro,20,220267,0,['Roberto Roena Y Su Apollo Sound'],['0KdPDmQhHxBKsHNsQuh5ry'],1970-12-31,0.721,0.599,0,-5.664,1,0.0358,0.648,0.00372,0.0883,0.883,89.35700000000001,4,1970,0
1750,19IqXBHV5XFEObgLjgXfs5,FIND MY WAY,0,139890,1,['DaBaby'],['4r63FhuTkUYltbVAg5TQnk'],2021-04-12,0.836,0.624,4,-6.75,0,0.184,0.187,0.0,0.138,0.7,103.0,4,2021,1
1751,4ZeT5M0UGhXzJa2IJ41Rjb,Activ-8 (Come with Me),36,334293,0,['Altern 8'],['4rOv05Duzyn6YkBfQepDYC'],1991,0.746,0.746,9,-15.664000000000001,1,0.138,0.0136,0.857,0.21899999999999997,0.529,129.865,4,1991,0
1752,4K5XNMeoQgV2YZhDlXUPfj,Последнее письмо (Гудбай Америка),47,216873,0,['Nautilus Pompilius'],['3tYzkTZtYt5dGBSrAnWpX0'],2015-12-18,0.336,0.764,0,-10.895,1,0.0791,0.627,0.0281,0.46399999999999997,0.20800000000000002,170.261,4,2015,0
1753,2FFdhVA3zCfdbpDaOa1nM7,Kara Bağ,11,257447,0,['Huşeng Azeroğlu'],['11cWSfGiJYTqEUz5aQYHzr'],1986-01-01,0.483,0.39799999999999996,0,-9.625,0,0.10400000000000001,0.754,1.67e-06,0.145,0.685,179.875,3,1986,0
1754,2VFfwhCdvGiHLEWRshVua0,Paskan myivät,10,267200,0,['Sleepy Sleepers'],['42hBoELFEHg8bT1L4RiOV2'],1985-10-10,0.42200000000000004,0.456,7,-13.487,1,0.222,0.46299999999999997,0.0,0.285,0.479,162.61,4,1985,0
1755,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,66,150440,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2019-08-23,0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,4,2019,1
1756,7f3TlvX35ugbtqnskeXiLG,พรุ่งนี้เราคงเข้าใจกัน,5,254627,0,['Chatree'],['1GgQCHtO7zho0SaM44dJlW'],1981-06-01,0.23399999999999999,0.31,8,-16.453,1,0.0476,0.59,0.0,0.0578,0.258,167.981,4,1981,0
1757,0WTN7om3lHG3yYMigwzBxl,There's No Way (feat. Julia Michaels),70,174861,0,"['Lauv', 'Julia Michaels']","['5JZ7CnR6gTvEMKX4g70Amv', '0ZED1XzwlLHW4ZaG4lOT6m']",2018-09-27,0.755,0.625,2,-7.114,1,0.0896,0.49,0.0,0.157,0.374,147.02,4,2018,1
1758,7v6rH68U9wPAzRzYNmgtCx,Time I Love to Waste,59,197488,0,['MAY-A'],['5J8UACGRZtDb4WdOzo9YJN'],2021-02-18,0.65,0.628,7,-5.093999999999999,0,0.0321,0.0202,2.19e-06,0.289,0.812,119.999,4,2021,0
1759,2tWJ4xejt3w4sjrUuULuYo,Made in Italy,43,179256,0,"['Cledos', 'Mikael Gabriel']","['0xbbe6a1x6g5eGBQfzjWSe', '79Pc4RR5E625J7dK543jDw']",2018-05-30,0.777,0.835,7,-5.497000000000001,1,0.134,0.11599999999999999,1.29e-06,0.128,0.665,82.509,4,2018,0
1760,5NU40QTlXrDUJzDBdv79bg,Deserve You,82,187239,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.677,0.633,7,-7.831,1,0.0771,0.0314,0.0,0.11199999999999999,0.409,89.934,4,2021,1
1761,7yQYboqjwdKRy1sAEC78dx,ゴキゲンRADIO,12,167107,0,['The Mods'],['0OunAvR9rmVAmj2IyZfCbZ'],1981,0.5670000000000001,0.8190000000000001,11,-10.918,1,0.0418,0.0143,1.92e-05,0.248,0.763,102.288,4,1981,0
1762,1V8oys4tC8kefTbrjatxkx,Angels from Montgomery,22,289360,0,['John Denver'],['7EK1bQADBoqbYXnT4Cqv9w'],1973,0.451,0.312,3,-14.015,1,0.0409,0.318,1.97e-06,0.102,0.46399999999999997,125.68,4,1973,0
1763,39lnzOIUCSNaQmgBHoz7rt,Everyday,65,129120,0,['Buddy Holly'],['3wYyutjgII8LJVVOLrGI0D'],1958,0.747,0.21899999999999997,3,-12.562000000000001,1,0.0371,0.584,2.57e-05,0.107,0.498,135.562,4,1958,1
1764,3tkFOOvARRn6pHRLHSTdsB,Chapter 22.2 & Chapter 23.1 - Sprawy Sherlocka Holmesa,0,130119,0,['Arthur Conan Doyle'],['2AcBhTO6Q3zzUrfPKmskp3'],1927-07-29,0.71,0.27399999999999997,11,-19.391,0,0.953,0.77,0.0,0.191,0.7190000000000001,111.398,4,1927,0
1765,1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),81,203267,1,"['Metro Boomin', 'Gunna']","['0iEtIxbK0KxaSlF7G42ZOp', '2hlmm7s2ICUX0LVIhVFlZQ']",2018-11-06,0.9009999999999999,0.46399999999999997,5,-9.789,0,0.0645,0.368,1.7100000000000002e-05,0.23800000000000002,0.638,109.00399999999999,4,2018,1
1766,3SawmGBjjq8EOYZJV11cJm,Only Wanna Be With You - Pokémon 25 Version,80,241360,0,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2021-02-25,0.47,0.7090000000000001,7,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036,4,2021,1
1767,7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),77,123560,1,"['Lil Mosey', 'Gunna']","['5zctI4wO9XSKS8XwcnqEHk', '2hlmm7s2ICUX0LVIhVFlZQ']",2019-11-08,0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,4,2019,1
1768,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,80,180953,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2019-03-29,0.6779999999999999,0.5329999999999999,4,-10.485,1,0.18600000000000003,0.462,0.21899999999999997,0.139,0.32299999999999995,150.455,4,2019,1
1769,0a6ncWdVVw7lwELDyH5rY6,Kehäraakkeja ja kuninkaita,36,251413,0,['Hausmylly'],['2DQhBpMjHrXCMnFaVaQz8b'],2007,0.6629999999999999,0.5670000000000001,11,-9.426,1,0.0268,0.17800000000000002,4.75e-06,0.11599999999999999,0.425,112.021,4,2007,0
1770,1QR7ARTB6WdrX4eQxAqJUI,Seventeen Years,50,266307,0,['Ratatat'],['57dN52uHvrHOxijzpIgu3E'],2004-04-19,0.94,0.555,5,-6.108,1,0.0656,0.0266,0.627,0.165,0.534,115.54,4,2004,0
1771,64BbK9SFKH2jk86U3dGj2P,Otherside,79,255373,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1999-06-08,0.45799999999999996,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,1999,1
1772,7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,79,226533,0,"['Dímelo Flow', 'Arcangel', 'Sech']","['3fZk3Gm5dN5v5yfYMQ04Bx', '4SsVbpTthjScTS7U2hmr1X', '77ziqFxp5gaInVrF2lj4ht']",2019-12-13,0.883,0.6679999999999999,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.6759999999999999,87.97200000000001,4,2019,1
1773,2RxC2peY3FtrurYmbbmanr,Qué Maldición,72,203360,0,"['Banda MS de Sergio Lizárraga', 'Snoop Dogg']","['2C6i0I5RiGzDKN9IAF8reh', '7hJcb9fa4alzcOq3EaNPoG']",2020-05-01,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,0.6829999999999999,177.951,4,2020,1
1774,2hhYxAqLdr49NaNFuifPAa,Hotel Happiness,25,162640,0,['Brook Benton'],['2ttm3uT0N1RN7vwKv1pQgh'],1989-01-01,0.6409999999999999,0.345,10,-13.745,1,0.0452,0.8270000000000001,0.00895,0.0688,0.6679999999999999,105.43700000000001,4,1989,0
1775,21z1GxeHjfD3qkaF5CgCTO,シルエット,76,240133,0,['KANA-BOON'],['3PWp9R5HvbQgxI5KBx5kVd'],2015-01-21,0.436,0.934,2,-2.685,1,0.0507,1.05e-05,0.136,0.321,0.38299999999999995,91.488,4,2015,0
1776,4elRyG4nV8VOd8CNMRQpSY,Tvoite ochi,7,172640,0,['Doni i Momchil'],['1s1tLtDgvUByKVLHGT2jOu'],1994-03-13,0.402,0.44299999999999995,5,-9.417,1,0.0286,0.8029999999999999,0.0157,0.11800000000000001,0.128,146.322,4,1994,0
1777,40mjsnRjCpycdUw3xhS20g,GATTI,80,181145,1,"['JACKBOYS', 'Pop Smoke', 'Travis Scott']","['7A8S43ryYdbWpJKeHRZRcq', '0eDvMgVFoNV3TpwtrVCoTj', '0Y5tJX1MQlPlqiwlOH1tJY']",2019-12-27,0.594,0.6759999999999999,2,-5.808,1,0.344,0.135,0.0,0.163,0.47200000000000003,143.477,4,2019,1
1778,2VvxX1tpYPAUR2HLvZWL5R,Op Lille Hans,24,160400,0,['Anne Linnet'],['6AWEo7TFXeaDNDMMFuE2YY'],1994-10-06,0.8640000000000001,0.446,0,-12.565999999999999,1,0.043,0.0379,0.007529999999999999,0.153,0.865,130.006,4,1994,0
1779,58SCJRCOoAhdiwy8MLo2oI,Polvo,25,156933,0,['Sonia Lopez'],['412SQ2pwIYKv7NgaOg1uty'],1950,0.612,0.423,2,-8.611,1,0.0397,0.857,2.41e-06,0.147,0.8640000000000001,129.118,4,1950,1
1780,5bMkNMcW5kyOWEYxpHiTU3,海は恋してる,11,164867,0,['The Rigannies'],['12urGbG8kbjklJNbyKPBbS'],1971,0.405,0.299,1,-12.1,1,0.0277,0.573,0.0,0.0764,0.179,80.214,4,1971,0
1781,1L7YPMbWve6EUPGa6F9nw5,"Tentang Aku,Kau dan Dia",53,346293,0,['Kangen Band'],['2I3STBPK1DymMXPCjg3UIT'],2007-01-15,0.49200000000000005,0.542,7,-6.024,1,0.0286,0.643,0.0009939999999999999,0.133,0.247,121.876,4,2007,0
1782,1gQfLV5LgejqOBlRb81vkH,Holi Aayi Re Kanhai,14,169741,0,['Shamshad Begum'],['0Ury0QIiBOlJmsdYUiCTfQ'],1957-12-31,0.6970000000000001,0.596,4,-6.5489999999999995,1,0.0891,0.748,0.0,0.574,0.885,103.854,4,1957,0
1783,4QuKUXkg7eaNgxdtkUIeSL,Espelhos D'água,49,291933,0,"['Patricia Marx', 'Seu Jorge']","['43bh4WLBq3yxN3kIucxnHE', '0i1s9WcIu0PrUvHzALgofo']",2013-03-26,0.753,0.33899999999999997,9,-11.068,1,0.0381,0.537,0.00015900000000000002,0.139,0.552,135.90200000000002,4,2013,0
1784,3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,71,248934,1,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2019-08-30,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.14300000000000002,78.28699999999999,1,2019,1
1785,0oyN7UmdgvxZsm9aKsKge5,Jab Nainon Men Koi Aan Base,0,178179,0,['Nalini Jaywant'],['7Df8k0r3rq4AmyzuG7yISu'],1947-12-31,0.76,0.32899999999999996,10,-7.564,0,0.193,0.987,0.00451,0.26899999999999996,0.68,147.64700000000002,4,1947,0
1786,5CI1FP2Volc9wjz2MBZsGx,Fame,52,316067,0,['Irene Cara'],['3oZa8Xs6IjlIUGLAhVyK4G'],1980-05-16,0.7,0.73,0,-8.763,0,0.0311,0.132,0.0,0.133,0.961,130.519,4,1980,1
1787,3EbZ5BPfyt1txbgIOsJNcS,Midas Touch,45,296893,0,['Midnight Star'],['0KMLfCXYb3Dhf1hLpu8cVd'],1986,0.882,0.735,0,-6.886,1,0.0547,0.0125,0.0067,0.0267,0.8109999999999999,117.012,4,1986,0
