Rank,Track,Artist,Streams,Link,Week,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers,Artist_Genres
105,Perplexing Pegasus,Rae Sremmurd,4831039,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ,2017-08-18,Perplexing Pegasus,204787,True,1,6359203,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
106,Sign of the Times,Harry Styles,4798926,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-08-18,Harry Styles,340706,False,2,14124053,"['pop', 'post-teen pop']"
107,Sua cara (feat. Anitta & Pabllo Vittar),Major Lazer,4772179,https://open.spotify.com/track/3ibRxEv4KkcU9e259eyNJA,2017-08-18,Know No Better,167310,False,5,6184098,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']"
108,Castle on the Hill,Ed Sheeran,4762481,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-08-18,÷ (Deluxe),261153,False,2,78967872,"['pop', 'uk pop']"
109,Rollin (feat. Future & Khalid),Calvin Harris,4735827,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau,2017-08-18,Funk Wav Bounces Vol.1,272653,True,4,21571054,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
110,LOVE. FEAT. ZACARI.,Kendrick Lamar,4725345,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2017-08-18,DAMN.,213400,True,10,17080939,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
111,Photograph,Ed Sheeran,4670086,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2017-08-18,x (Wembley Edition),258986,False,6,78967872,"['pop', 'uk pop']"
112,It's A Vibe,2 Chainz,4648489,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2017-08-18,Pretty Girls Like Trap Music,210200,True,9,6272947,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
113,Otra vez (feat. J Balvin),Zion & Lennox,4628774,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,2017-08-18,Motivan2,209453,False,7,5263812,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
114,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,4561740,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,2017-08-18,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",307910,False,1,17104436,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
115,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,4511304,https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,2017-08-18,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) [Spanish Version],194941,False,1,8363401,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']"
116,Báilame,Nacho,4503968,https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C,2017-08-18,Bailame,207200,False,1,3256890,"['latin', 'latin pop', 'pop reggaeton', 'pop venezolano', 'reggaeton', 'trap latino', 'tropical']"
117,Chantaje (feat. Maluma),Shakira,4454522,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-08-18,El Dorado,195840,False,3,21467047,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
118,Bella y Sensual,Romeo Santos,4448449,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,2017-08-18,Golden,204700,False,10,12574618,"['bachata', 'latin', 'tropical']"
119,iSpy (feat. Lil Yachty),KYLE,4370038,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-08-18,iSpy (feat. Lil Yachty),253106,True,1,965512,"['pop', 'pop rap', 'rap', 'social media pop']"
120,Marmalade (feat. Lil Yachty),Macklemore,4355327,https://open.spotify.com/track/0RYXEibxMami3QuT8kn4Iz,2017-08-18,Marmalade (feat. Lil Yachty),261614,True,1,1712424,"['pop', 'pop rap', 'seattle hip hop']"
121,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,4345044,https://open.spotify.com/track/0XfOi87h82i09rQjWYG0Bm,2017-08-18,Instruction (feat. Demi Lovato & Stefflon Don),165466,False,1,900029,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance']"
122,Si Tú La Ves (feat. Wisin),Nicky Jam,4282995,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,2017-08-18,Fénix,221026,False,7,14294286,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']"
123,Paris,The Chainsmokers,4275144,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-08-18,Memories...Do Not Open,221506,False,8,17742887,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
124,All My Love (feat. Conor Maynard),Cash Cash,4273200,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN,2017-08-18,All My Love (feat. Conor Maynard),191330,False,1,591068,"['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'tropical house']"
125,Super Far,LANY,4203755,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-08-18,LANY,203650,False,3,3477420,"['la pop', 'pop', 'post-teen pop']"
126,Let Me Love You,DJ Snake,4125639,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-08-18,Encore,205946,False,13,7312319,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']"
127,Don't Let Me Down (feat. Daya),The Chainsmokers,4110733,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-08-18,The Chainsmokers- Japan Special Edition,208053,False,6,17742887,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
128,Rake It Up,Yo Gotti,4087575,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH,2017-08-18,Rake It Up,276333,True,1,3263880,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
129,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,4076373,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH,2017-08-18,Drowning (feat. Kodak Black),209269,True,1,5636291,"['melodic rap', 'pop rap', 'rap', 'trap']"
130,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,4071865,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2017-08-18,Nine Track Mind,217706,False,5,12860533,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
131,Reggaetón Lento (Bailemos),CNCO,4049398,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,2017-08-18,Primera Cita,222560,False,3,7592885,"['boy band', 'latin', 'latin pop', 'reggaeton']"
132,4 AM,2 Chainz,4009192,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb,2017-08-18,Pretty Girls Like Trap Music,255560,True,4,6272947,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
133,Me llamas (feat. Maluma) - Remix,Piso 21,4008411,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-08-18,Me Llamas (feat. Maluma) [Remix],210322,False,1,6865509,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
134,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,3977360,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82,2017-08-18,Complicated (feat. Kiiara),184247,False,1,3003563,"['belgian dance', 'belgian edm', 'big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']"
135,Bad and Boujee (feat. Lil Uzi Vert),Migos,3963637,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-08-18,Culture,343150,True,4,11354618,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
136,Besándote,Piso 21,3962681,https://open.spotify.com/track/13X0XdLMOdtbXVtAj2ox4h,2017-08-18,Besándote,181048,False,1,6865509,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
137,24K Magic,Bruno Mars,3955101,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-08-18,24K Magic,225983,False,1,29942000,"['dance pop', 'pop', 'post-teen pop']"
138,Two High,Moon Taxi,3937923,https://open.spotify.com/track/3sJHkcxojoJD2Ytbo1yLLF,2017-08-18,Two High,213693,False,1,159298,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']"
139,Treat You Better,Shawn Mendes,3913865,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2017-08-18,Illuminate,187973,False,3,32473361,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
140,Thinking out Loud,Ed Sheeran,3900703,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-08-18,x (Wembley Edition),281560,False,11,78967872,"['pop', 'uk pop']"
141,Swish Swish,Katy Perry,3881684,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK,2017-08-18,Witness,242510,True,4,18037975,"['dance pop', 'pop', 'post-teen pop']"
142,In the End,Linkin Park,3846196,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2017-08-18,Hybrid Theory (Bonus Edition),216880,False,8,18628127,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
143,Starving,Hailee Steinfeld,3813845,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-08-18,HAIZ,181880,True,6,6691684,"['dance pop', 'pop', 'post-teen pop']"
144,Tuesday,Burak Yeter,3763717,https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,2017-08-18,Tuesday,241874,False,1,123805,['electro house']
145,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,3760045,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,2017-08-18,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",236001,False,1,10653835,"['dance pop', 'pop']"
146,Call On Me - Ryan Riback Extended Remix,Starley,3714084,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-08-18,Call On Me (Remixes),222040,False,6,132367,"['aussietronica', 'dance pop', 'pop dance', 'tropical house']"
147,You Don't Know Me - Radio Edit,Jax Jones,3682769,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,2017-08-18,You Don't Know Me,213946,True,1,900029,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance']"
148,do re mi (feat. Gucci Mane),blackbear,3678967,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG,2017-08-18,do re mi (feat. Gucci Mane),233705,True,1,4087783,"['electropop', 'pop', 'pop rap']"
149,You Be Love (feat. Billy Raffoul),Avicii,3655614,https://open.spotify.com/track/12ip0ceCeszDTDFxDY1AXJ,2017-08-18,AVĪCI (01),207545,False,3,19551600,"['dance pop', 'edm', 'pop', 'pop dance']"
150,Why,Sabrina Carpenter,3634910,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO,2017-08-18,Why,171096,False,1,3464093,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']"
151,No Complaints,Metro Boomin,3590556,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod,2017-08-18,No Complaints,261733,True,1,2448265,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
152,In the Name of Love,Martin Garrix,3585616,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,2017-08-18,The Martin Garrix Collection,195840,False,2,14595128,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']"
153,Side To Side,Ariana Grande,3584006,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-08-18,Dangerous Woman,226160,True,5,61390454,"['pop', 'post-teen pop']"
154,Angel,Fifth Harmony,3580700,https://open.spotify.com/track/09KlDlkOYuC5x6hOaM7vaP,2017-08-18,Angel,189440,True,1,12521563,"['dance pop', 'electropop', 'girl group', 'pop', 'post-teen pop', 'talent show']"
155,Bounce Back,Big Sean,3566517,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-08-18,I Decided.,222360,True,3,8363971,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
156,Loco Enamorado,Abraham Mateo,3548436,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB,2017-08-18,Loco Enamorado,252200,False,1,1223916,"['latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'reggaeton', 'spanish pop']"
157,Fake Love,Drake,3510063,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-08-18,More Life,210937,True,20,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
158,Love Yourself,Justin Bieber,3441241,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,2017-08-18,Purpose (Deluxe),233720,False,5,44672226,"['canadian pop', 'pop', 'post-teen pop']"
159,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,3409242,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2017-08-18,"At Night, Alone.",197933,True,13,1136977,"['dance pop', 'pop', 'pop rap']"
160,Cold Water (feat. Justin Bieber & MØ),Major Lazer,3398100,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-08-18,Cold Water (feat. Justin Bieber & MØ),185351,False,1,6184098,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']"
161,Happier,Ed Sheeran,3389936,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-08-18,÷ (Deluxe),207520,False,7,78967872,"['pop', 'uk pop']"
162,do re mi,blackbear,3388377,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2017-08-18,digital druglord,212027,True,4,4087783,"['electropop', 'pop', 'pop rap']"
163,Friend Of Mine (feat. Vargas & Lagola),Avicii,3382486,https://open.spotify.com/track/5WEqjIUHkwZ5h3DSE7F9bM,2017-08-18,AVĪCI (01),159863,False,1,19551600,"['dance pop', 'edm', 'pop', 'pop dance']"
164,The Cure,Lady Gaga,3335323,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,2017-08-18,The Cure,211363,False,1,17071866,"['dance pop', 'pop', 'post-teen pop']"
165,Swang,Rae Sremmurd,3326201,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2017-08-18,SremmLife 2 (Deluxe),208120,True,13,6359203,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
166,Look At Me!,XXXTENTACION,3319997,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw,2017-08-18,Revenge,126345,True,1,26792113,"['emo rap', 'miami hip hop']"
167,Faded,Alan Walker,3300773,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,2017-08-18,Faded,212626,False,1,28057563,['electro house']
168,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3295888,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2017-08-18,Curtain Call: The Hits (Deluxe Edition),326466,True,6,43728461,"['detroit hip hop', 'hip hop', 'rap']"
169,Portland,Drake,3287561,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2017-08-18,More Life,236614,True,11,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
170,Sun Comes Up (feat. James Arthur),Rudimental,3282362,https://open.spotify.com/track/6SUocL0caib4mLHe8ZrZzi,2017-08-18,Sun Comes Up (feat. James Arthur),232627,False,1,1264714,"['dance pop', 'edm', 'house', 'liquid funk', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']"
171,Hunter,Galantis,3279296,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj,2017-08-18,Hunter,183228,False,1,3069596,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
172,Ahora Me Llama,KAROL G,3270520,https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2,2017-08-18,Ahora Me Llama,233293,False,1,15985784,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
173,Mercy,Shawn Mendes,3261242,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,2017-08-18,Illuminate,208733,False,2,32473361,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
174,Numb,Linkin Park,3255099,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017-08-18,Meteora,185586,False,13,18628127,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
175,Tired,Alan Walker,3231897,https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a,2017-08-18,Tired,192111,False,1,28057563,['electro house']
176,Boys,Charli XCX,3227623,https://open.spotify.com/track/5o4yGlG0PfeVUa6ClIyOxq,2017-08-18,Boys,162585,False,1,2295786,"['art pop', 'candy pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']"
177,White Iverson,Post Malone,3225576,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-08-18,Stoney (Deluxe),256533,True,6,32192178,"['dfw rap', 'melodic rap', 'rap']"
178,Alguien Robo,Sebastian Yatra,3191825,https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy,2017-08-18,Alguien Robó,223613,False,1,15179820,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
179,The Night We Met,Lord Huron,3171224,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,2017-08-18,Strange Trails,208211,False,14,830253,"['indie folk', 'indie pop', 'stomp and holler']"
180,Heathens,Twenty One Pilots,3168570,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-08-18,Heathens,195920,False,1,20127214,"['modern rock', 'rock']"
181,Cheap Thrills,Sia,3157216,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,2017-08-18,This Is Acting,211666,False,6,19372337,"['australian dance', 'australian pop', 'pop']"
182,No Vacancy,OneRepublic,3153289,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z,2017-08-18,No Vacancy,223189,False,1,11648310,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock', 'post-teen pop']"
183,Heavy (feat. Kiiara),Linkin Park,3132803,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,2017-08-18,One More Light,169800,True,6,18628127,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
184,El Farsante,DJ Jonathan,3127801,https://open.spotify.com/track/66gNNRsKkmECPQUrvpMQtS,2017-08-18,Nivel Urbano,231106,False,1,1667,[]
185,Imitadora,Romeo Santos,3126875,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe,2017-08-18,Golden,234828,False,16,12574618,"['bachata', 'latin', 'tropical']"
186,The Scientist,Coldplay,3125869,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-08-18,A Rush of Blood to the Head,309600,False,4,29776593,"['permanent wave', 'pop']"
187,Go Flex,Post Malone,3123868,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-08-18,Stoney (Deluxe),179613,True,9,32192178,"['dfw rap', 'melodic rap', 'rap']"
188,Bebe (feat. Anuel AA),Ozuna,3110765,https://open.spotify.com/track/6SIrNxmmdbv1KUbFBu1PaN,2017-08-18,Bebe (feat. Anuel AA),231601,False,1,27797552,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']"
189,One Last Time,Ariana Grande,3110394,https://open.spotify.com/track/7bJwvubZZaoGE1AGEfu8Fi,2017-08-18,My Everything,197253,False,3,61390454,"['pop', 'post-teen pop']"
190,Reminder - Remix,The Weeknd,3110159,https://open.spotify.com/track/7F1LWA9sIlTorHUo4amGqk,2017-08-18,Reminder (Remix),221968,True,1,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
191,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez,3108424,https://open.spotify.com/track/5xMzazov0IHYllrc8U2K6F,2017-08-18,Ni Tú Ni Yo (feat. Gente de Zona),215880,False,1,9816403,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
192,Hear Me Now,Alok,3098245,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,2017-08-18,Hear Me Now,192846,False,1,9873775,"['electro house', 'pop nacional', 'slap house']"
193,T-Shirt,Migos,3093401,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-08-18,Culture,242407,True,2,11354618,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
194,Tunnel Vision,Kodak Black,3073567,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-08-18,Painting Pictures,268186,True,10,6924083,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'southern hip hop', 'trap']"
195,Be Mine,Ofenbach,3056128,https://open.spotify.com/track/2KklXplRtxMsBYo474Es0w,2017-08-18,Be Mine,161322,False,1,405234,"['edm', 'pop dance', 'tropical house']"
196,Stressed Out,Twenty One Pilots,3032183,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2017-08-18,Blurryface,202333,False,2,20127214,"['modern rock', 'rock']"
197,What Would I Change It To (feat. AlunaGeorge),Avicii,3025532,https://open.spotify.com/track/6mzTuMlbCgEtoCitsszlqP,2017-08-18,AVĪCI (01),185454,False,5,19551600,"['dance pop', 'edm', 'pop', 'pop dance']"
198,'Till I Collapse,Eminem,3009137,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,2017-08-18,The Eminem Show,297893,True,18,43728461,"['detroit hip hop', 'hip hop', 'rap']"
199,Mr. Brightside,The Killers,3004679,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2017-08-18,Hot Fuss,222586,False,2,5947312,"['dance rock', 'modern rock', 'permanent wave', 'rock']"
200,Cold,Maroon 5,3004045,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-08-18,Cold,234308,True,1,30323494,"['pop', 'pop rock']"
1,Mi Gente,J Balvin,32010050,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-08-25,Mi Gente,189440,False,1,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
2,Friends (with BloodPop®),Justin Bieber,26564864,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-25,Friends (with BloodPop®),189466,False,1,44672226,"['canadian pop', 'pop', 'post-teen pop']"
3,Despacito - Remix,Luis Fonsi,23650698,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-08-25,Despacito Feat. Justin Bieber (Remix),228826,False,1,9350913,"['latin', 'latin pop', 'puerto rican pop', 'tropical']"
4,Unforgettable,French Montana,23163725,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-08-25,Jungle Rules,233901,True,2,3903377,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,22208629,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-08-25,Funk Wav Bounces Vol.1,223413,True,8,21571054,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
